title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,term
You Know What They Do To Guys Like Us In Prison (Album Version),Three Cheers For Sweet Revenge,My Chemical Romance,173.73995,0.864867842092,0.76607616442,2004,punk
Interlude (Album Version),Three Cheers For Sweet Revenge,My Chemical Romance,57.18159,0.864867842092,0.76607616442,2004,punk
Kill Miss America (Album Version),Beyond The Valley Of The Murderdolls,Murderdolls,147.51302,0.655995345455,0.436329933866,2002,punk
No Good Without You,The Clarion Call,The Birds,162.66404,0.51718624172,0.322049813507,2001,punk
22 (Vingt Deux) (Feat. Ours),22 (Vingt Deux),Lily Allen Featuring Ours,189.20444,0.676885931406,0.53540837923,2009,punk
U Killed It,Alright_ Still (Deluxe),Lily Allen,264.69832,0.916058238483,0.53540837923,2006,punk
Everyone's At It,It's Not Me_ It's You,Lily Allen,277.83791,0.916058238483,0.53540837923,2009,punk
22 (Acoustic),It's Not Me_ It's You (Special Edition),Lily Allen,187.24526,0.916058238483,0.53540837923,2009,punk
LDN (Warbox Original Cut Dub),LDN,Lily Allen,234.1873,0.916058238483,0.53540837923,2009,punk
The Wreckage Intro (Album Version),In Pursuit of Tomorrow,Throw The Fight,23.87546,0.648925709009,0.389350184141,2008,punk
I Constantly Thank God For Esteban (Album Version),A Fever You Can't Sweat Out,Panic! At The Disco,210.25914,0.842368943943,0.604655128135,2005,punk
1492,Scarlet's Remains,Scarlet's Remains,215.90159,0.527865076159,0.393121933571,2005,punk
Spin,The Palest Grey,Scarlet's Remains,198.73914,0.527865076159,0.393121933571,2007,punk
Crawlspace,To The 5 Boroughs,Beastie Boys,173.60934,0.853124523276,0.591628024008,2004,punk
Don't Upset The Rhythm (Go Baby Go),Clubland 15,Noisettes,218.46159,0.788485245772,0.470107801535,2009,punk
Bridge To Canada,What's The Time Mr. Wolf,Noisettes,205.06077,0.788485245772,0.470107801535,2006,punk
Zeno Beach,Zeno Beach,Radio Birdman,174.28853,0.617438461241,0.392977289303,2006,punk
Bad Woman,Teddy Picker,Richard Hawley And Death Ramps_ Arctic Monkeys,139.78077,0.816596710223,0.553661233298,2007,punk
From The Ritz To The Rubble,Whatever People Say I Am_ That's What I'm Not,Arctic Monkeys,193.43628,0.816596710223,0.553661233298,2004,punk
Fake Tales Of San Francisco,Whatever People Say I Am_ That's What I'm Not,Arctic Monkeys,177.94567,0.816596710223,0.57707587455,2004,punk
Dancing Shoes,Whatever People Say I Am_ That's What I'm Not,Arctic Monkeys,141.13914,0.816596710223,0.553661233298,2004,punk
Cadillac Walk (Album Version),Live at Montreux 1994,Willy DeVille,439.30077,0.613598057261,0.377720338384,2009,punk
Louise,PISTOLA,Willy DeVille,282.30485,0.613598057261,0.377720338384,2008,punk
The Blinding Sun,Babel - Music From And Inspired By The Motion Picture,Gustavo Santaolalla,117.18485,0.643982591493,0.406626217422,2006,punk
Haughtiness And Puerile Dreams,Perdition Diaries,Autumnblaze,277.75955,0.493891152979,0.35549595658,2009,punk
Catcher In The Rye,Chinese Democracy,Guns N' Roses,352.96608,0.844085061395,0.71366981958,2008,punk
Setting Fire to Sleeping Giants,Miss Machine,The Dillinger Escape Plan,207.77751,0.839962768151,0.541888972034,2004,punk
Parasitic Twins,Option Paralysis,The Dillinger Escape Plan,281.23383,0.839962768151,0.541888972034,2010,punk
Was wollen wir noch mehr?,Für Dich Immer Noch Fanta Sie,Die Fantastischen Vier,316.55138,0.686452083232,0.517259283138,2010,punk
Life In Line,Alien Road,The Last Days Of Jesus,209.55383,0.523703597204,0.354307353276,2004,punk
Death Song,Alien Road,The Last Days Of Jesus,292.57098,0.523703597204,0.354307353276,2004,punk
Pants_ Meet Shit,Canada Songs,Daughters,52.11383,0.676869596869,0.384133614306,2003,punk
Jones From Indiana,Canada Songs,Daughters,64.9922,0.676869596869,0.384133614306,2003,punk
Chelsea Girl (Live),Silver Box,Simple Minds,308.45342,0.700679841774,0.503362447997,2004,punk
Gallows (Album Version),Congregation of the Damned,Atreyu,208.66567,0.821844255124,0.592439485528,2009,punk
You Eclipsed By Me (Album Version),The Curse,Atreyu,218.90567,0.821844255124,0.592439485528,2004,punk
Nevada's Grace (Album Version),The Curse,Atreyu,227.99628,0.821844255124,0.592439485528,2004,punk
The Remembrance Ballad (Album Version),The Curse,Atreyu,267.17995,0.821844255124,0.592439485528,2004,punk
Blood Children (an Introduction) (Album Version),The Curse,Atreyu,74.34404,0.821844255124,0.592439485528,2004,punk
Deep Sea Creature,Call of the Mastodon,Mastodon,280.21506,0.780461748777,0.574274730517,2001,punk
Shadows That Move,Call of the Mastodon,Mastodon,233.58649,0.780461748777,0.574274730517,2001,punk
The Czar: Usurper/Escape/Martyr/Spiral (Album Version),Crack The Skye,Mastodon,654.28853,0.780461748777,0.574274730517,2009,punk
Megalodon,Leviathan,Mastodon,262.89587,0.780461748777,0.574274730517,2004,punk
Coral Fang (Album Version),Coral Fang,The Distillers,129.59302,0.681090691743,0.488536125402,2003,punk
Oh Serena,The Distillers,The Distillers,152.68526,0.681090691743,0.488536125402,2000,punk
The Blackest Years (CD only hidden track),The Distillers,The Distillers,448.54812,0.681090691743,0.488536125402,2000,punk
Ask The Angels,The Distillers,The Distillers,190.95465,0.681090691743,0.488536125402,2000,punk
World Comes Tumblin' Down,The Distillers,The Distillers,188.21179,0.681090691743,0.488536125402,2000,punk
Soot and Stars,Rarities & B-Sides,The Smashing Pumpkins,399.98649,0.887920450193,0.64722472378,2001,punk
Real Love,Rotten Apples_ The Smashing Pumpkins Greatest Hits,The Smashing Pumpkins,249.62567,0.887920450193,0.64722472378,2000,punk
Broken Promises (album version),Moonlight Survived,Moments In Grace,195.91791,0.560201911809,0.375223967072,2004,punk
Stratus (EP Version),These Days Will Fade,Moments In Grace,254.4322,0.560201911809,0.375223967072,2004,punk
Airto's Jazz Dance,Perpetual Emotion,Flora Purim,246.67383,0.479755040732,0.340544079537,2001,punk
The Ghost At #1,Best!,Jellyfish,216.60689,0.593216547939,0.444904176667,2006,punk
Ja (Hanno's Poppersmonstermix),36 Grad Remixe,2raumwohnung,357.85098,0.664559978604,0.397569595443,2007,punk
Mädchen mit Plan,In wirklich,2raumwohnung,272.95302,0.664559978604,0.397569595443,2002,punk
Lachen und weinen,Kommt zusammen,2raumwohnung,335.17669,0.664559978604,0.397569595443,2001,punk
Rette Mich Später (Michael Ilbert Radio Mix),Rette Mich Später,2raumwohnung,234.34404,0.664559978604,0.397569595443,2010,punk
Too much informa,Bien Sobre Mal Vol. 3: Black Rain Riddim,Sizzla,203.96363,0.732571744691,0.45798167407,2005,punk
Care,Jah Protect,Sizzla,168.56771,0.732571744691,0.45798167407,2006,punk
Problem Inna the System,Reggae Salute,Black History,251.402,0.732571744691,0.45798167407,2001,punk
Love & Devotion,Riddim Driven: Wanted,Sizzla,197.48526,0.732571744691,0.45798167407,2003,punk
Summer Of Love,DJ Edition,Novaspace,356.23138,0.688040857152,0.372307463462,2004,punk
Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),Dancing With Tears In My Eyes 2004,Novaspace,389.61587,0.688040857152,0.372307463462,2004,punk
Guardian Angel,Supernova,Novaspace,231.54893,0.688040857152,0.372307463462,2002,punk
Oversleeping,Crownsdown,themselves,195.18649,0.628274448933,0.428834536217,2009,punk
Crayon Sharpener,Them,themselves,271.43791,0.628274448933,0.428834536217,2003,punk
Directions to my special place,Them,themselves,274.1024,0.628274448933,0.428834536217,2003,punk
You Devil You,the no music.,themselves,245.31546,0.628274448933,0.428834536217,2002,punk
2 Minutos,Un Mundo De Sensaciones,2 Minutos,83.12118,0.591846287473,0.372462979783,2006,punk
Rompan Todo,Un Mundo De Sensaciones,2 Minutos,88.58077,0.591846287473,0.372462979783,2006,punk
Tema De Adrian,Volvio La Alegria_ Vieja !!!,2 Minutos,178.72934,0.591846287473,0.372462979783,2003,punk
Stormtrooper (Live),Kona Gold,Pepper,108.93016,0.765141417908,0.471493226676,2009,punk
Musical 69,Pink Crustaceans and  Good Vibrations,Pepper,172.87791,0.765141417908,0.471493226676,2008,punk
Freeze,Pink Crustaceans and  Good Vibrations,Pepper,204.5122,0.765141417908,0.471493226676,2008,punk
Point And Shoot (Demo),To Da Max,Pepper,264.59383,0.765141417908,0.471493226676,2007,punk
Your Revolution Is A Joke,Casually Dressed And Deep In Conversation,Funeral For A Friend,164.54485,0.85107300895,0.590449276812,2003,punk
All The Rage (Clean Album Version),Hours,Funeral For A Friend,217.49506,0.85107300895,0.590449276812,2005,punk
Building,Memory And Humanity,Funeral For A Friend,160.23465,0.85107300895,0.590449276812,2008,punk
Kicking And Screaming,Memory And Humanity,Funeral For A Friend,205.16526,0.85107300895,0.590449276812,2008,punk
Crash And Burn [Home Demo],Tales Don't Tell Themselves,Funeral For A Friend,261.14567,0.85107300895,0.590449276812,2007,punk
All Hands On Deck part 2: Open Water [Album Version],Tales Don't Tell Themselves,Funeral For A Friend,228.64934,0.778830899993,0.593473085386,2007,punk
Juneau [Live],The Great Wide Open,Funeral For A Friend,251.21914,0.85107300895,0.590449276812,2007,punk
Still In Love,Nocturama,Nick Cave & The Bad Seeds,283.74159,0.694021647907,0.479407675575,2003,punk
Rock Of Gibraltar,Nocturama,Nick Cave & The Bad Seeds,180.03546,0.694021647907,0.479407675575,2003,punk
Where Do We Go Now But Nowhere,The Boatmans Call,Nick Cave & The Bad Seeds,345.75628,0.681581305435,0.479407675575,2006,punk
Another Lover,Whatever Gets You Off,The Last Vegas,237.11302,0.633401189672,0.458549175939,2009,punk
BYOB (Explicit Album Version),Hustlenomics,Yung Joc,193.64526,0.851218063853,0.510490080994,2007,punk
Volumatic Spacer Device,Lo Compilation Mix By Susumu Yokota,The Chap,207.28118,0.612657823643,0.457611173992,2003,punk
We Are Not Impartial,Lo Compilation Mix By Susumu Yokota,The Chap,170.05669,0.612657823643,0.457611173992,2006,punk
They Have a Name,Mega Breakfast,The Chap,145.50159,0.612657823643,0.457611173992,2008,punk
What's Love Got to Do With It,Proper Rock,The Chap,216.2673,0.612657823643,0.457611173992,2008,punk
Gimme Legs,Well Done Europe,The Chap,213.89016,0.612657823643,0.457611173992,2010,punk
Nude With Boots,Nude With Boots,Melvins,217.80853,0.726959806261,0.45686542035,2008,punk
You've Never Been Right - (Live In Boston_ MA 2008),Pick Your Battles,Melvins,165.38077,0.726959806261,0.45686542035,2009,punk
Big Time Charlie,Unforgiven,Cockney Rejects,182.25587,0.608824805464,0.42865098879,2007,punk
It's Alright Bruv,Unforgiven,Cockney Rejects,241.50159,0.608824805464,0.42865098879,2007,punk
Absolute Horizon,Oblivion Beckons,Byzantine,300.01587,0.59648248193,0.393956636782,2008,punk
Satisfaction,Gomma Dance Tracks Vol. 2,Who Made Who,265.32526,0.621486700425,0.463608077127,2004,punk
Boxed In (Subzero),For The Lions,Hatebreed,179.17342,0.832757431314,0.546383748198,2009,punk
Supertouch/shitfit (Bad Brains),For The Lions,Hatebreed,141.50485,0.832757431314,0.546383748198,2009,punk
As Diehard As They Come (Album Version),Supremacy,Hatebreed,136.95955,0.832757431314,0.546383748198,2006,punk
Destroy Everything (Album Version),Supremacy,Hatebreed,209.05751,0.832757431314,0.546383748198,2006,punk
Beholder of Justice (Album Version),The Rise of Brutality,Hatebreed (int License),164.20526,0.832757431314,0.546383748198,2003,punk
so long_ astoria,Live At The Metro,The Ataris,199.26159,0.827853769867,0.517328583566,2004,punk
The Hero Dies in This One,So Long_ Astoria,The Ataris,246.85669,0.827853769867,0.517328583566,2003,punk
Whatever Lies Will Help You Rest,Welcome The Night,The Ataris,212.89751,0.827853769867,0.517328583566,2006,punk
Secret Handshakes,Welcome The Night,The Ataris,222.9024,0.827853769867,0.517328583566,2006,punk
The Healer,The 7th Seal,Death SS,258.29832,0.484409122625,0.450129048418,2006,punk
The Ride (Album),House Full Of No Trust,Cinder,218.61832,0.553194233521,0.359807225003,2006,punk
Seven (Album),House Full Of No Trust,Cinder,167.18322,0.553194233521,0.359807225003,2006,punk
Mirror (Album),House Full Of No Trust,Cinder,167.26159,0.553194233521,0.359807225003,2006,punk
God Bless You (Goddamn it),Faso Latido,A Static Lullaby,237.42649,0.758678715163,0.557562472221,2005,punk
Rattlesnake!,Rattlesnake!,A Static Lullaby,213.49832,0.758678715163,0.557562472221,2008,punk
Comfort Zone,Anthems For The Imperfect,Everyday Sunday,160.46975,0.632856418729,0.428980521439,2004,punk
Don't Leave,Stand Up,Everyday Sunday,269.73995,0.632856418729,0.428980521439,2002,punk
Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),Wake Up! Wake Up!,Everyday Sunday,168.95955,0.632856418729,0.428980521439,2007,punk
Send Me An Angel,Eurotrash,Zeromancer,236.53832,0.644519691787,0.405618981981,2001,punk
Ammonite,Sinners International,Zeromancer,362.31791,0.644519691787,0.405618981981,2009,punk
The Death Of Romance,The Death Of Romance,Zeromancer,207.17669,0.644519691787,0.405618981981,2010,punk
V,The Death Of Romance,Zeromancer,280.08444,0.644519691787,0.405618981981,2010,punk
Mosquito Coil,Zzyzx,Zeromancer,277.81179,0.644519691787,0.405618981981,2003,punk
The Dance Of Europe,Diarrhea Of A Madman,Dave Brockie Experience,135.8624,0.484333757966,0.335935512252,2001,punk
Too Much Stuff,Diarrhea Of A Madman,Dave Brockie Experience,100.10077,0.484333757966,0.335935512252,2001,punk
Slips Of Paper,Songs For The Wrong,Dave Brockie Experience,126.4322,0.484333757966,0.335935512252,2003,punk
Catharsis Of A Heretic,Heliocentric,The Ocean,128.83546,0.636418947634,0.46549967912,2010,punk
True Nature,Strays,Jane's Addiction,229.61587,0.71189384129,0.535163042124,2003,punk
Price I Pay,Strays,Jane's Addiction,327.1571,0.71189384129,0.535163042124,2003,punk
Medicate Myself,Underneath,The Verve Pipe,292.8322,0.703349440412,0.49839533835,2001,punk
Pushing Me Away (Album Version),Hybrid Theory,Linkin Park,190.30159,0.887386080596,0.779118679138,2000,punk
Crawling (Album Version),Hybrid Theory,Linkin Park,208.95302,0.887386080596,0.79114300239,2000,punk
Given Up (Album Version),Minutes To Midnight,Linkin Park,189.28281,0.887386080596,0.79114300239,2007,punk
Slowly Rising,The Silver Lining,Soul Asylum,235.20608,0.690080123787,0.466775621926,2006,punk
Taste You,Auf Der Maur,Auf Der Maur,277.89016,0.569988889234,0.287481174185,2004,punk
The Key,Out Of Our Minds,Melissa Auf der Maur,232.6722,0.569988889234,0.366816133792,2010,punk
Bite Back,Dirty Little Secret,The All-American Rejects,279.71873,0.84065157906,0.582205564163,2005,punk
The Future Has Arrived,Meet The Robinsons Original Soundtrack (French Version),The All American Rejects,185.99138,0.84065157906,0.582205564163,2007,punk
Jack's Lament,Nightmare Revisited,The All American Rejects,195.18649,0.84065157906,0.614973973784,2008,punk
Final Straw (Album Version),Around The Sun,R.E.M.,246.17751,0.730669501935,0.623835200923,2004,punk
Annie's Angle,Hurricane Bar,Mando Diao,182.282,0.807779927796,0.486825413499,2004,punk
All My Senses,Hurricane Bar,Mando Diao,251.03628,0.807779927796,0.486825413499,2004,punk
Popovic,Long Before Rock 'n Roll,Mando Diao,306.18077,0.807779927796,0.486825413499,2006,punk
Misty Mountains,Never Seen The Light Of Day -Deluxe Version,Mando Diao,144.03873,0.807779927796,0.486825413499,2007,punk
Champagne & Reefer,Amerijuanican,Bongzilla,286.58893,0.574400788692,0.446071584412,2005,punk
Cutdown,Amerijuanican,Bongzilla,419.68281,0.574400788692,0.446071584412,2005,punk
666lb. Bongsession,Gateway,Bongzilla,475.11465,0.574400788692,0.446071584412,2002,punk
Stone a Pig,Live From the Relapse Contamination Festival,Bongzilla,422.55628,0.574400788692,0.446071584412,2002,punk
Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),Ridin' High,8Ball & MJG,236.93016,0.501662611178,0.423580358509,2007,punk
Two Note Swivel (Unfinished Outtake),Speaking In Tongues [w/Bonus Tracks & Interactive Booklet],Talking Heads,348.78649,0.752318642971,0.540157744296,2005,punk
Suicide,Lightning Strikes,Aceyalone,170.1873,0.756790991767,0.458697013253,2007,punk
Baby_ I'm Your Man,Crashing Gates,Kevin Max,219.01016,0.599464762747,0.392747310803,2008,punk
Comin' Tonight,Comin' Tonight,Martha Wainwright,209.60608,0.704244766038,0.497568734282,2008,punk
Who Was I Kidding,Martha Wainwright,Martha Wainwright,251.16689,0.704244766038,0.497568734282,2005,punk
C'est Toujours la Même Histoire,Sans Fusils_ Ni Souliers_ A Paris: Martha Wainwright's Piaf Record,Martha Wainwright,287.08526,0.704244766038,0.497568734282,2009,punk
Class Compromise (&History's Glory),No Mercy For You,The Business,144.77016,0.625165762391,0.442739278816,2001,punk
When Rules Change,Ignite And Rebuild,Life In Your Way,198.05995,0.631442224258,0.448840337604,2005,punk
Sleepy Lad,Help Me,Maximilian Hecker,174.23628,0.621121051286,0.435684070209,2004,punk
Polyester,Infinite Love Songs,Maximilian Hecker,228.80608,0.621121051286,0.435684070209,2001,punk
Let Me Out,Infinite Love Songs,Maximilian Hecker,295.60118,0.621121051286,0.435684070209,2001,punk
Birch,Lady Sleep,Maximilian Hecker,370.02404,0.621121051286,0.435684070209,2005,punk
Full Of Voices,Live Radio Sessions,Maximilian Hecker,205.7922,0.621121051286,0.435684070209,2005,punk
Friday Night,Friday Night,Sex Machine ft. Shèna,418.87302,0.465124633588,0.298185251217,2006,punk
Shelter Your Needs,&Like A Bolt Of Lightning,Juliette & The Licks,241.37098,0.720809220576,0.455915629217,2005,punk
Dave D. Blues (how To Make It Sting Like A Career) (Album Version),Bushido Karaoke,Mayday,144.40444,0.569477757289,0.39609437166,2005,punk
Nervous Breakdown,American Cheese,Nerf Herder,167.44444,0.640151544466,0.442992869385,2002,punk
Pantera Fans In Love,How To Meet Girls,Nerf Herder,200.04526,0.640151544466,0.442992869385,2000,punk
Murphy Lee,Murphy's Law,Murphy Lee / Zee,268.90404,0.605703302061,0.429591920025,2003,punk
Un nuevo amor (version salsa),Por Siempre,Tranzas,184.21506,0.565738780413,0.369505750479,2000,punk
Mientras me quieras,Por Siempre,Tranzas,213.7073,0.565738780413,0.369505750479,2000,punk
Dance_ Dance,**** Live In Phoenix,Fall Out Boy,189.80526,0.937964750397,0.566622887558,2008,punk
America's Suitehearts,Alternative Summer 2009,Fall Out Boy,214.33424,0.937964750397,0.566622887558,2008,punk
(Coffee's For Closers),Folie à Deux,Fall Out Boy,275.3824,0.937964750397,0.566622887558,2008,punk
The Carpal Tunnel Of Love,Infinity On High,Fall Out Boy,203.91138,0.937964750397,0.566622887558,2007,punk
